,lat,lon,day,week,month,year,date_for_plot,analysed_spim,plume
223,49.15999984741211,1.8450000286102295,2018-02-25,02_04,02,2018,2018-02-25,,False
224,49.15999984741211,1.8600000143051147,2018-02-25,02_04,02,2018,2018-02-25,,False
225,49.15999984741211,1.875,2018-02-25,02_04,02,2018,2018-02-25,,False
226,49.15999984741211,1.8899999856948853,2018-02-25,02_04,02,2018,2018-02-25,,False
227,49.15999984741211,1.9049999713897705,2018-02-25,02_04,02,2018,2018-02-25,,False
228,49.15999984741211,1.9199999570846558,2018-02-25,02_04,02,2018,2018-02-25,,False
229,49.15999984741211,1.934999942779541,2018-02-25,02_04,02,2018,2018-02-25,,False
230,49.15999984741211,1.9500000476837158,2018-02-25,02_04,02,2018,2018-02-25,,False
231,49.15999984741211,1.965000033378601,2018-02-25,02_04,02,2018,2018-02-25,,False
232,49.15999984741211,1.9800000190734863,2018-02-25,02_04,02,2018,2018-02-25,,False
233,49.15999984741211,1.9950000047683716,2018-02-25,02_04,02,2018,2018-02-25,,False
234,49.16999816894531,-1.5,2018-02-25,02_04,02,2018,2018-02-25,,False
235,49.16999816894531,-1.4850000143051147,2018-02-25,02_04,02,2018,2018-02-25,,False
236,49.16999816894531,-1.4700000286102295,2018-02-25,02_04,02,2018,2018-02-25,,False
237,49.16999816894531,-1.4550000429153442,2018-02-25,02_04,02,2018,2018-02-25,,False
238,49.16999816894531,-1.440000057220459,2018-02-25,02_04,02,2018,2018-02-25,,False
239,49.16999816894531,-1.4249999523162842,2018-02-25,02_04,02,2018,2018-02-25,,False
240,49.16999816894531,-1.409999966621399,2018-02-25,02_04,02,2018,2018-02-25,,False
241,49.16999816894531,-1.3949999809265137,2018-02-25,02_04,02,2018,2018-02-25,,False
242,49.16999816894531,-1.3799999952316284,2018-02-25,02_04,02,2018,2018-02-25,,False
243,49.16999816894531,-1.3650000095367432,2018-02-25,02_04,02,2018,2018-02-25,,False
244,49.16999816894531,-1.350000023841858,2018-02-25,02_04,02,2018,2018-02-25,,False
245,49.16999816894531,-1.3350000381469727,2018-02-25,02_04,02,2018,2018-02-25,,False
246,49.16999816894531,-1.3200000524520874,2018-02-25,02_04,02,2018,2018-02-25,,False
247,49.16999816894531,-1.3049999475479126,2018-02-25,02_04,02,2018,2018-02-25,,False
248,49.16999816894531,-1.2899999618530273,2018-02-25,02_04,02,2018,2018-02-25,,False
249,49.16999816894531,-1.274999976158142,2018-02-25,02_04,02,2018,2018-02-25,,False
250,49.16999816894531,-1.2599999904632568,2018-02-25,02_04,02,2018,2018-02-25,,False
251,49.16999816894531,-1.2450000047683716,2018-02-25,02_04,02,2018,2018-02-25,,False
252,49.16999816894531,-1.2300000190734863,2018-02-25,02_04,02,2018,2018-02-25,,False
253,49.16999816894531,-1.215000033378601,2018-02-25,02_04,02,2018,2018-02-25,,False
254,49.16999816894531,-1.2000000476837158,2018-02-25,02_04,02,2018,2018-02-25,,False
255,49.16999816894531,-1.184999942779541,2018-02-25,02_04,02,2018,2018-02-25,,False
256,49.16999816894531,-1.1699999570846558,2018-02-25,02_04,02,2018,2018-02-25,,False
257,49.16999816894531,-1.1549999713897705,2018-02-25,02_04,02,2018,2018-02-25,,False
258,49.16999816894531,-1.1399999856948853,2018-02-25,02_04,02,2018,2018-02-25,,False
