,lat,lon,date_for_plot,analysed_spim,plume
35,45.0,-2.9700000286102295,2025-01-11,0.18999999575316906,False
36,45.0,-2.9549999237060547,2025-01-11,0.19999999552965164,False
37,45.0,-2.940000057220459,2025-01-11,0.19999999552965164,False
38,45.0,-2.924999952316284,2025-01-11,0.2199999950826168,False
39,45.0,-2.9100000858306885,2025-01-11,0.19999999552965164,False
40,45.0,-2.8949999809265137,2025-01-11,0.2199999950826168,False
41,45.0,-2.880000114440918,2025-01-11,0.2199999950826168,False
42,45.0,-2.865000009536743,2025-01-11,0.2299999948590994,False
43,45.0,-2.8499999046325684,2025-01-11,0.2199999950826168,False
44,45.0,-2.8350000381469727,2025-01-11,0.2299999948590994,False
45,45.0,-2.819999933242798,2025-01-11,0.2199999950826168,False
46,45.0,-2.805000066757202,2025-01-11,0.2199999950826168,False
47,45.0,-2.7899999618530273,2025-01-11,0.23999999463558197,False
48,45.0,-2.7750000953674316,2025-01-11,0.23999999463558197,False
49,45.0,-2.759999990463257,2025-01-11,0.23999999463558197,False
50,45.0,-2.744999885559082,2025-01-11,0.25999999418854713,False
51,45.0,-2.7300000190734863,2025-01-11,0.25999999418854713,False
52,45.0,-2.7149999141693115,2025-01-11,0.25999999418854713,False
53,45.0,-2.700000047683716,2025-01-11,0.25999999418854713,False
54,45.0,-2.684999942779541,2025-01-11,0.25999999418854713,False
