,longitude,latitude,distance_km,analysed_spim,kept
490,4.995,43.32,12.167209386825562,3.9399999119341373,False
491,5.01,43.32,13.383930325508118,3.7499999161809683,False
492,5.025,43.32,14.600651264190674,3.1899999286979437,False
493,5.04,43.32,15.81737220287323,2.299999948590994,False
494,5.055,43.32,17.034093141555786,1.2599999718368053,False
495,5.07,43.32,18.250814080238342,0.3299999926239252,False
496,5.085,43.32,19.4675350189209,0.5699999872595072,False
497,5.1,43.32,20.684255957603455,0.47999998927116394,False
498,5.115,43.32,21.90097689628601,0.4499999899417162,False
499,5.13,43.32,23.117697834968567,0.41999999061226845,False
500,5.145,43.32,24.334418773651123,0.4399999901652336,False
501,5.16,43.32,25.55113971233368,0.18999999575316906,False
502,5.175,43.32,26.767860651016235,0.1599999964237213,False
503,5.19,43.32,27.98458158969879,0.1599999964237213,False
504,5.205,43.32,29.201302528381348,0.1699999962002039,False
505,5.22,43.32,30.418023467063904,0.13999999687075615,False
506,5.235,43.32,31.63474440574646,0.13999999687075615,False
507,5.25,43.32,32.851465344429016,0.13999999687075615,False
508,5.265,43.32,34.06818628311157,0.1699999962002039,False
509,5.28,43.32,35.28490722179413,0.17999999597668648,False
