,lat,lon,day,week,month,year,date_for_plot,analysed_spim
204,42.2599983215332,3.0450000762939453,2014-01-04,01_01,01,2014,2014-01-04,
205,42.2599983215332,3.059999942779541,2014-01-04,01_01,01,2014,2014-01-04,
206,42.2599983215332,3.075000047683716,2014-01-04,01_01,01,2014,2014-01-04,
207,42.2599983215332,3.0899999141693115,2014-01-04,01_01,01,2014,2014-01-04,
208,42.2599983215332,3.1050000190734863,2014-01-04,01_01,01,2014,2014-01-04,
209,42.2599983215332,3.119999885559082,2014-01-04,01_01,01,2014,2014-01-04,
210,42.2599983215332,3.134999990463257,2014-01-04,01_01,01,2014,2014-01-04,
211,42.2599983215332,3.1500000953674316,2014-01-04,01_01,01,2014,2014-01-04,
212,42.2599983215332,3.1649999618530273,2014-01-04,01_01,01,2014,2014-01-04,
213,42.2599983215332,3.180000066757202,2014-01-04,01_01,01,2014,2014-01-04,
214,42.2599983215332,3.194999933242798,2014-01-04,01_01,01,2014,2014-01-04,
215,42.2599983215332,3.2100000381469727,2014-01-04,01_01,01,2014,2014-01-04,
216,42.2599983215332,3.2249999046325684,2014-01-04,01_01,01,2014,2014-01-04,
217,42.2599983215332,3.240000009536743,2014-01-04,01_01,01,2014,2014-01-04,
218,42.2599983215332,3.255000114440918,2014-01-04,01_01,01,2014,2014-01-04,
219,42.2599983215332,3.2699999809265137,2014-01-04,01_01,01,2014,2014-01-04,
220,42.2599983215332,3.2850000858306885,2014-01-04,01_01,01,2014,2014-01-04,
221,42.2599983215332,3.299999952316284,2014-01-04,01_01,01,2014,2014-01-04,0.5599999874830246
222,42.2599983215332,3.315000057220459,2014-01-04,01_01,01,2014,2014-01-04,0.5899999868124723
223,42.2599983215332,3.3299999237060547,2014-01-04,01_01,01,2014,2014-01-04,0.6299999859184027
224,42.2599983215332,3.3450000286102295,2014-01-04,01_01,01,2014,2014-01-04,0.6799999848008156
225,42.2599983215332,3.359999895095825,2014-01-04,01_01,01,2014,2014-01-04,0.8499999810010195
226,42.2599983215332,3.375,2014-01-04,01_01,01,2014,2014-01-04,1.099999975413084
227,42.2599983215332,3.390000104904175,2014-01-04,01_01,01,2014,2014-01-04,1.2599999718368053
228,42.2599983215332,3.4049999713897705,2014-01-04,01_01,01,2014,2014-01-04,1.269999971613288
229,42.2599983215332,3.4200000762939453,2014-01-04,01_01,01,2014,2014-01-04,1.0899999756366014
230,42.2599983215332,3.434999942779541,2014-01-04,01_01,01,2014,2014-01-04,0.8999999798834324
231,42.2599983215332,3.450000047683716,2014-01-04,01_01,01,2014,2014-01-04,0.6399999856948853
232,42.2599983215332,3.4649999141693115,2014-01-04,01_01,01,2014,2014-01-04,0.5099999886006117
233,42.2599983215332,3.4800000190734863,2014-01-04,01_01,01,2014,2014-01-04,0.4599999897181988
234,42.2599983215332,3.494999885559082,2014-01-04,01_01,01,2014,2014-01-04,0.46999998949468136
235,42.2599983215332,3.509999990463257,2014-01-04,01_01,01,2014,2014-01-04,0.46999998949468136
236,42.2599983215332,3.5250000953674316,2014-01-04,01_01,01,2014,2014-01-04,0.3799999915063381
237,42.2599983215332,3.5399999618530273,2014-01-04,01_01,01,2014,2014-01-04,0.30999999307096004
238,42.2599983215332,3.555000066757202,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
239,42.2599983215332,3.569999933242798,2014-01-04,01_01,01,2014,2014-01-04,0.19999999552965164
240,42.2599983215332,3.5850000381469727,2014-01-04,01_01,01,2014,2014-01-04,0.17999999597668648
241,42.2599983215332,3.5999999046325684,2014-01-04,01_01,01,2014,2014-01-04,0.17999999597668648
242,42.2599983215332,3.615000009536743,2014-01-04,01_01,01,2014,2014-01-04,0.19999999552965164
243,42.2599983215332,3.630000114440918,2014-01-04,01_01,01,2014,2014-01-04,0.19999999552965164
244,42.2599983215332,3.6449999809265137,2014-01-04,01_01,01,2014,2014-01-04,0.20999999530613422
245,42.2599983215332,3.6600000858306885,2014-01-04,01_01,01,2014,2014-01-04,0.20999999530613422
246,42.2599983215332,3.674999952316284,2014-01-04,01_01,01,2014,2014-01-04,0.23999999463558197
247,42.2599983215332,3.690000057220459,2014-01-04,01_01,01,2014,2014-01-04,0.23999999463558197
248,42.2599983215332,3.7049999237060547,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
249,42.2599983215332,3.7200000286102295,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
250,42.2599983215332,3.734999895095825,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
251,42.2599983215332,3.75,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
252,42.2599983215332,3.765000104904175,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
253,42.2599983215332,3.7799999713897705,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
254,42.2599983215332,3.7950000762939453,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
255,42.2599983215332,3.809999942779541,2014-01-04,01_01,01,2014,2014-01-04,0.2299999948590994
256,42.2599983215332,3.825000047683716,2014-01-04,01_01,01,2014,2014-01-04,0.2199999950826168
257,42.2599983215332,3.8399999141693115,2014-01-04,01_01,01,2014,2014-01-04,0.2199999950826168
258,42.2599983215332,3.8550000190734863,2014-01-04,01_01,01,2014,2014-01-04,0.2199999950826168
259,42.2599983215332,3.869999885559082,2014-01-04,01_01,01,2014,2014-01-04,0.2299999948590994
260,42.2599983215332,3.884999990463257,2014-01-04,01_01,01,2014,2014-01-04,0.2299999948590994
261,42.2599983215332,3.9000000953674316,2014-01-04,01_01,01,2014,2014-01-04,0.2299999948590994
262,42.2599983215332,3.9149999618530273,2014-01-04,01_01,01,2014,2014-01-04,0.2199999950826168
263,42.2599983215332,3.930000066757202,2014-01-04,01_01,01,2014,2014-01-04,0.2199999950826168
264,42.2599983215332,3.944999933242798,2014-01-04,01_01,01,2014,2014-01-04,0.2199999950826168
265,42.2599983215332,3.9600000381469727,2014-01-04,01_01,01,2014,2014-01-04,0.2199999950826168
266,42.2599983215332,3.9749999046325684,2014-01-04,01_01,01,2014,2014-01-04,0.2199999950826168
267,42.2599983215332,3.990000009536743,2014-01-04,01_01,01,2014,2014-01-04,0.2199999950826168
268,42.2599983215332,4.005000114440918,2014-01-04,01_01,01,2014,2014-01-04,0.2199999950826168
269,42.2599983215332,4.019999980926514,2014-01-04,01_01,01,2014,2014-01-04,0.2299999948590994
270,42.2599983215332,4.034999847412109,2014-01-04,01_01,01,2014,2014-01-04,0.23999999463558197
271,42.2599983215332,4.050000190734863,2014-01-04,01_01,01,2014,2014-01-04,0.23999999463558197
272,42.2599983215332,4.065000057220459,2014-01-04,01_01,01,2014,2014-01-04,0.23999999463558197
273,42.2599983215332,4.079999923706055,2014-01-04,01_01,01,2014,2014-01-04,0.23999999463558197
274,42.2599983215332,4.09499979019165,2014-01-04,01_01,01,2014,2014-01-04,0.23999999463558197
275,42.2599983215332,4.110000133514404,2014-01-04,01_01,01,2014,2014-01-04,0.2299999948590994
276,42.2599983215332,4.125,2014-01-04,01_01,01,2014,2014-01-04,0.2299999948590994
277,42.2599983215332,4.139999866485596,2014-01-04,01_01,01,2014,2014-01-04,0.2199999950826168
278,42.2599983215332,4.15500020980835,2014-01-04,01_01,01,2014,2014-01-04,0.20999999530613422
279,42.2599983215332,4.170000076293945,2014-01-04,01_01,01,2014,2014-01-04,0.2199999950826168
280,42.2599983215332,4.184999942779541,2014-01-04,01_01,01,2014,2014-01-04,0.20999999530613422
281,42.2599983215332,4.199999809265137,2014-01-04,01_01,01,2014,2014-01-04,0.20999999530613422
282,42.2599983215332,4.215000152587891,2014-01-04,01_01,01,2014,2014-01-04,0.19999999552965164
283,42.2599983215332,4.230000019073486,2014-01-04,01_01,01,2014,2014-01-04,0.19999999552965164
284,42.2599983215332,4.244999885559082,2014-01-04,01_01,01,2014,2014-01-04,0.18999999575316906
285,42.2599983215332,4.260000228881836,2014-01-04,01_01,01,2014,2014-01-04,0.18999999575316906
286,42.2599983215332,4.275000095367432,2014-01-04,01_01,01,2014,2014-01-04,0.17999999597668648
287,42.2599983215332,4.289999961853027,2014-01-04,01_01,01,2014,2014-01-04,0.17999999597668648
288,42.2599983215332,4.304999828338623,2014-01-04,01_01,01,2014,2014-01-04,0.1699999962002039
