,lat,lon,day,week,month,year,date_for_plot,analysed_spim
159,49.15999984741211,0.8849999904632568,2001-02-19,02_03,02,2001,2001-02-19,
160,49.15999984741211,0.8999999761581421,2001-02-19,02_03,02,2001,2001-02-19,
161,49.15999984741211,0.9150000214576721,2001-02-19,02_03,02,2001,2001-02-19,
162,49.15999984741211,0.9300000071525574,2001-02-19,02_03,02,2001,2001-02-19,
163,49.15999984741211,0.9449999928474426,2001-02-19,02_03,02,2001,2001-02-19,
164,49.15999984741211,0.9599999785423279,2001-02-19,02_03,02,2001,2001-02-19,
165,49.15999984741211,0.9750000238418579,2001-02-19,02_03,02,2001,2001-02-19,
166,49.15999984741211,0.9900000095367432,2001-02-19,02_03,02,2001,2001-02-19,
167,49.15999984741211,1.0049999952316284,2001-02-19,02_03,02,2001,2001-02-19,
168,49.15999984741211,1.0199999809265137,2001-02-19,02_03,02,2001,2001-02-19,
169,49.15999984741211,1.034999966621399,2001-02-19,02_03,02,2001,2001-02-19,
170,49.15999984741211,1.0499999523162842,2001-02-19,02_03,02,2001,2001-02-19,
171,49.15999984741211,1.065000057220459,2001-02-19,02_03,02,2001,2001-02-19,
172,49.15999984741211,1.0800000429153442,2001-02-19,02_03,02,2001,2001-02-19,
173,49.15999984741211,1.0950000286102295,2001-02-19,02_03,02,2001,2001-02-19,
174,49.15999984741211,1.1100000143051147,2001-02-19,02_03,02,2001,2001-02-19,
175,49.15999984741211,1.125,2001-02-19,02_03,02,2001,2001-02-19,
176,49.15999984741211,1.1399999856948853,2001-02-19,02_03,02,2001,2001-02-19,
177,49.15999984741211,1.1549999713897705,2001-02-19,02_03,02,2001,2001-02-19,
178,49.15999984741211,1.1699999570846558,2001-02-19,02_03,02,2001,2001-02-19,
179,49.15999984741211,1.184999942779541,2001-02-19,02_03,02,2001,2001-02-19,
180,49.15999984741211,1.2000000476837158,2001-02-19,02_03,02,2001,2001-02-19,
181,49.15999984741211,1.215000033378601,2001-02-19,02_03,02,2001,2001-02-19,
182,49.15999984741211,1.2300000190734863,2001-02-19,02_03,02,2001,2001-02-19,
183,49.15999984741211,1.2450000047683716,2001-02-19,02_03,02,2001,2001-02-19,
184,49.15999984741211,1.2599999904632568,2001-02-19,02_03,02,2001,2001-02-19,
185,49.15999984741211,1.274999976158142,2001-02-19,02_03,02,2001,2001-02-19,
186,49.15999984741211,1.2899999618530273,2001-02-19,02_03,02,2001,2001-02-19,
187,49.15999984741211,1.3049999475479126,2001-02-19,02_03,02,2001,2001-02-19,
188,49.15999984741211,1.3200000524520874,2001-02-19,02_03,02,2001,2001-02-19,
189,49.15999984741211,1.3350000381469727,2001-02-19,02_03,02,2001,2001-02-19,
190,49.15999984741211,1.350000023841858,2001-02-19,02_03,02,2001,2001-02-19,
191,49.15999984741211,1.3650000095367432,2001-02-19,02_03,02,2001,2001-02-19,
192,49.15999984741211,1.3799999952316284,2001-02-19,02_03,02,2001,2001-02-19,
193,49.15999984741211,1.3949999809265137,2001-02-19,02_03,02,2001,2001-02-19,
194,49.15999984741211,1.409999966621399,2001-02-19,02_03,02,2001,2001-02-19,
195,49.15999984741211,1.4249999523162842,2001-02-19,02_03,02,2001,2001-02-19,
196,49.15999984741211,1.440000057220459,2001-02-19,02_03,02,2001,2001-02-19,
197,49.15999984741211,1.4550000429153442,2001-02-19,02_03,02,2001,2001-02-19,
