,lat,lon,day,week,month,year,date_for_plot,analysed_spim
230,46.5099983215332,-4.065000057220459,2025-01-11,01_02,01,2025,2025-01-11,0.3499999921768904
231,46.5099983215332,-4.050000190734863,2025-01-11,01_02,01,2025,2025-01-11,0.3899999912828207
232,46.5099983215332,-4.034999847412109,2025-01-11,01_02,01,2025,2025-01-11,0.4499999899417162
233,46.5099983215332,-4.019999980926514,2025-01-11,01_02,01,2025,2025-01-11,0.4599999897181988
234,46.5099983215332,-4.005000114440918,2025-01-11,01_02,01,2025,2025-01-11,0.4899999890476465
235,46.5099983215332,-3.990000009536743,2025-01-11,01_02,01,2025,2025-01-11,0.5199999883770943
236,46.5099983215332,-3.9749999046325684,2025-01-11,01_02,01,2025,2025-01-11,0.5599999874830246
237,46.5099983215332,-3.9600000381469727,2025-01-11,01_02,01,2025,2025-01-11,0.5299999881535769
238,46.5099983215332,-3.944999933242798,2025-01-11,01_02,01,2025,2025-01-11,0.5599999874830246
239,46.5099983215332,-3.930000066757202,2025-01-11,01_02,01,2025,2025-01-11,0.5999999865889549
240,46.5099983215332,-3.9149999618530273,2025-01-11,01_02,01,2025,2025-01-11,0.6299999859184027
241,46.5099983215332,-3.9000000953674316,2025-01-11,01_02,01,2025,2025-01-11,0.669999985024333
242,46.5099983215332,-3.884999990463257,2025-01-11,01_02,01,2025,2025-01-11,0.669999985024333
243,46.5099983215332,-3.869999885559082,2025-01-11,01_02,01,2025,2025-01-11,0.6499999854713678
244,46.5099983215332,-3.8550000190734863,2025-01-11,01_02,01,2025,2025-01-11,0.6499999854713678
245,46.5099983215332,-3.8399999141693115,2025-01-11,01_02,01,2025,2025-01-11,0.6799999848008156
246,46.5099983215332,-3.825000047683716,2025-01-11,01_02,01,2025,2025-01-11,0.6899999845772982
247,46.5099983215332,-3.809999942779541,2025-01-11,01_02,01,2025,2025-01-11,0.6399999856948853
248,46.5099983215332,-3.7950000762939453,2025-01-11,01_02,01,2025,2025-01-11,0.6199999861419201
249,46.5099983215332,-3.7799999713897705,2025-01-11,01_02,01,2025,2025-01-11,0.6399999856948853
250,46.5099983215332,-3.765000104904175,2025-01-11,01_02,01,2025,2025-01-11,0.5899999868124723
251,46.5099983215332,-3.75,2025-01-11,01_02,01,2025,2025-01-11,0.5899999868124723
252,46.5099983215332,-3.734999895095825,2025-01-11,01_02,01,2025,2025-01-11,0.5199999883770943
253,46.5099983215332,-3.7200000286102295,2025-01-11,01_02,01,2025,2025-01-11,0.5299999881535769
254,46.5099983215332,-3.7049999237060547,2025-01-11,01_02,01,2025,2025-01-11,0.4399999901652336
255,46.5099983215332,-3.690000057220459,2025-01-11,01_02,01,2025,2025-01-11,0.4899999890476465
256,46.5099983215332,-3.674999952316284,2025-01-11,01_02,01,2025,2025-01-11,0.4499999899417162
257,46.5099983215332,-3.6600000858306885,2025-01-11,01_02,01,2025,2025-01-11,0.4899999890476465
258,46.5099983215332,-3.6449999809265137,2025-01-11,01_02,01,2025,2025-01-11,0.5099999886006117
259,46.5099983215332,-3.630000114440918,2025-01-11,01_02,01,2025,2025-01-11,0.46999998949468136
260,46.5099983215332,-3.615000009536743,2025-01-11,01_02,01,2025,2025-01-11,0.4599999897181988
261,46.5099983215332,-3.5999999046325684,2025-01-11,01_02,01,2025,2025-01-11,0.46999998949468136
262,46.5099983215332,-3.5850000381469727,2025-01-11,01_02,01,2025,2025-01-11,0.4599999897181988
263,46.5099983215332,-3.569999933242798,2025-01-11,01_02,01,2025,2025-01-11,0.47999998927116394
264,46.5099983215332,-3.555000066757202,2025-01-11,01_02,01,2025,2025-01-11,0.5299999881535769
265,46.5099983215332,-3.5399999618530273,2025-01-11,01_02,01,2025,2025-01-11,0.5099999886006117
266,46.5099983215332,-3.5250000953674316,2025-01-11,01_02,01,2025,2025-01-11,0.4899999890476465
267,46.5099983215332,-3.509999990463257,2025-01-11,01_02,01,2025,2025-01-11,0.5099999886006117
268,46.5099983215332,-3.494999885559082,2025-01-11,01_02,01,2025,2025-01-11,0.5399999879300594
269,46.5099983215332,-3.4800000190734863,2025-01-11,01_02,01,2025,2025-01-11,0.5899999868124723
270,46.5099983215332,-3.4649999141693115,2025-01-11,01_02,01,2025,2025-01-11,0.5999999865889549
271,46.5099983215332,-3.450000047683716,2025-01-11,01_02,01,2025,2025-01-11,0.549999987706542
272,46.5099983215332,-3.434999942779541,2025-01-11,01_02,01,2025,2025-01-11,0.7199999839067459
273,46.5099983215332,-3.4200000762939453,2025-01-11,01_02,01,2025,2025-01-11,0.6499999854713678
274,46.5099983215332,-3.4049999713897705,2025-01-11,01_02,01,2025,2025-01-11,0.7499999832361937
275,46.5099983215332,-3.390000104904175,2025-01-11,01_02,01,2025,2025-01-11,0.7499999832361937
276,46.5099983215332,-3.375,2025-01-11,01_02,01,2025,2025-01-11,0.7199999839067459
277,46.5099983215332,-3.359999895095825,2025-01-11,01_02,01,2025,2025-01-11,0.6799999848008156
278,46.5099983215332,-3.3450000286102295,2025-01-11,01_02,01,2025,2025-01-11,0.5899999868124723
279,46.5099983215332,-3.3299999237060547,2025-01-11,01_02,01,2025,2025-01-11,0.5599999874830246
280,46.5099983215332,-3.315000057220459,2025-01-11,01_02,01,2025,2025-01-11,0.549999987706542
281,46.5099983215332,-3.299999952316284,2025-01-11,01_02,01,2025,2025-01-11,0.5999999865889549
282,46.5099983215332,-3.2850000858306885,2025-01-11,01_02,01,2025,2025-01-11,0.5099999886006117
283,46.5099983215332,-3.2699999809265137,2025-01-11,01_02,01,2025,2025-01-11,0.6899999845772982
284,46.5099983215332,-3.255000114440918,2025-01-11,01_02,01,2025,2025-01-11,0.6099999863654375
285,46.5099983215332,-3.240000009536743,2025-01-11,01_02,01,2025,2025-01-11,0.7599999830126762
286,46.5099983215332,-3.2249999046325684,2025-01-11,01_02,01,2025,2025-01-11,0.7099999841302633
287,46.5099983215332,-3.2100000381469727,2025-01-11,01_02,01,2025,2025-01-11,0.6299999859184027
288,46.5099983215332,-3.194999933242798,2025-01-11,01_02,01,2025,2025-01-11,0.4999999888241291
289,46.5099983215332,-3.180000066757202,2025-01-11,01_02,01,2025,2025-01-11,0.6799999848008156
